Date,^BSESN,RELIANCE.BO,TCS.BO,INFY.BO,HDFCBANK.BO,ICICIBANK.BO,LT.BO,ITC.BO,SBIN.BO,BHARTIARTL.BO,HINDUNILVR.BO,IDEA.BO,YESBANK.BO,SUZLON.BO,PNB.BO,IRFC.BO,FEDERALBNK.BO,BHEL.BO,SAIL.BO,IDFCFIRSTB.BO,UCOBANK.BO
2021-02-22,49744.3203125,973.7466430664062,2666.713134765625,1113.321044921875,694.2792358398438,589.8456420898438,1393.795654296875,173.68907165527344,356.1766052246094,557.778076171875,2016.19384765625,10.760000228881836,15.600000381469727,4.980000019073486,38.18075942993164,21.913833618164062,76.42157745361328,39.09998321533203,57.1242790222168,61.24955368041992,13.578761100769043
2021-02-23,49751.41015625,981.920166015625,2685.864990234375,1114.685791015625,685.5371704101562,595.9390869140625,1426.523193359375,174.8632049560547,361.7540283203125,552.69580078125,2026.1478271484375,11.010000228881836,15.649999618530273,5.21999979019165,38.04158401489258,21.870004653930664,77.71200561523438,40.13411331176758,60.10615158081055,61.19971466064453,13.676944732666016
2021-02-24,50781.69140625,1001.9537963867188,2660.088623046875,1121.5960693359375,720.10205078125,620.3607788085938,1463.5213623046875,175.1148223876953,371.3544616699219,560.0748901367188,2026.1942138671875,11.449999809265137,16.149999618530273,5.480000019073486,38.83024978637695,21.82617950439453,80.86636352539062,42.30085754394531,61.000709533691406,63.59188461303711,14.148224830627441
2021-02-25,51039.30859375,1040.4207763671875,2697.49267578125,1122.1685791015625,719.8778686523438,607.3519287109375,1445.9580078125,175.40834045410156,372.3602294921875,566.0368041992188,2012.79833984375,11.640000343322754,16.100000381469727,5.75,38.87664794921875,21.870004653930664,82.44355010986328,46.48662567138672,62.36386489868164,64.48894500732422,14.148224830627441
2021-02-26,49099.98828125,1010.8309326171875,2610.2021484375,1102.4495849609375,687.8683471679688,577.9974975585938,1384.1982421875,171.131103515625,356.7709655761719,544.4860229492188,1983.44677734375,11.329999923706055,15.800000190734863,5.809999942779541,37.902408599853516,21.607040405273438,79.9104995727539,46.92982864379883,65.17533874511719,63.34270095825195,13.686762809753418
2021-03-01,49849.83984375,1019.2225952148438,2637.375732421875,1116.8424072265625,698.7847290039062,588.2014770507812,1413.56640625,173.52133178710938,361.15972900390625,520.2474975585938,1995.215087890625,11.069999694824219,16.299999237060547,5.909999847412109,37.85601806640625,22.702728271484375,79.384765625,48.06244659423828,66.7940902709961,63.19319152832031,13.490395545959473
2021-03-02,50296.890625,1021.6722412109375,2713.39990234375,1147.9613037109375,702.2367553710938,590.474365234375,1425.80322265625,175.9534912109375,360.19964599609375,528.9948120117188,2026.1942138671875,11.380000114440918,16.299999237060547,5.929999828338623,38.04158401489258,22.483591079711914,79.57594299316406,50.96786117553711,67.17747497558594,64.28960418701172,13.510032653808594
2021-03-03,51444.6484375,1067.8275146484375,2756.752197265625,1182.7774658203125,711.2254638671875,611.1239624023438,1436.45654296875,176.037353515625,370.3487243652344,533.8817138671875,2041.17236328125,11.15999984741211,16.399999618530273,5.730000019073486,40.40758514404297,22.35211181640625,84.16410064697266,50.22919464111328,66.83667755126953,66.88111877441406,13.657307624816895
2021-03-04,50846.078125,1055.3853759765625,2746.8837890625,1171.069580078125,696.3190307617188,600.5332641601562,1403.249267578125,175.86959838867188,361.89117431640625,527.2356567382812,2043.590576171875,11.0,16.600000381469727,5.730000019073486,40.4539794921875,22.264453887939453,86.64936828613281,53.43007278442383,65.13274383544922,67.92769622802734,13.431487083435059
2021-03-05,50405.3203125,1056.7677001953125,2710.20068359375,1158.48095703125,685.7613525390625,589.7005615234375,1404.688720703125,175.07286071777344,350.9192199707031,520.3453369140625,2048.335205078125,10.550000190734863,16.350000381469727,5.570000171661377,38.691078186035156,21.870004653930664,83.44720458984375,51.706520080566406,61.46928787231445,66.58209991455078,13.087843894958496
2021-03-08,50441.0703125,1062.5401611328125,2710.380859375,1176.35107421875,681.1660766601562,588.2014770507812,1452.916259765625,174.4857940673828,356.1766052246094,513.7970581054688,2022.89111328125,10.510000228881836,16.25,5.670000076293945,38.73747253417969,21.782352447509766,82.44355010986328,53.57780838012695,63.3862190246582,66.93096160888672,13.097662925720215
2021-03-09,51025.48046875,1062.4188232421875,2748.9111328125,1184.6259765625,700.5556030273438,604.692138671875,1447.541748046875,174.23419189453125,354.3022766113281,509.83868408203125,2044.8935546875,10.119999885559082,16.049999237060547,5.559999942779541,38.598289489746094,21.870004653930664,81.43988037109375,54.02100372314453,60.70252990722656,66.43258666992188,12.871840476989746
2021-03-10,51279.51171875,1058.2957763671875,2768.73974609375,1204.3448486328125,697.4846801757812,605.22412109375,1462.7535400390625,173.14393615722656,354.3022766113281,513.9924926757812,2072.66259765625,10.3100004196167,16.049999237060547,5.639999866485596,38.50550842285156,21.82617950439453,82.30016326904297,54.02100372314453,62.193477630615234,66.58209991455078,12.77365779876709
2021-03-12,50792.078125,1037.4129638671875,2755.1748046875,1210.06689453125,695.6241455078125,592.7471923828125,1453.3961181640625,172.1375274658203,348.5419616699219,512.184326171875,2052.05712890625,10.229999542236328,15.899999618530273,5.570000171661377,38.04158401489258,21.782352447509766,81.4876708984375,52.64216613769531,62.193477630615234,66.73160552978516,13.127118110656738
2021-03-15,50395.078125,1022.9093017578125,2763.6923828125,1208.746337890625,685.5371704101562,583.4620971679688,1424.41162109375,172.30526733398438,350.8277893066406,510.913818359375,2057.033447265625,10.069999694824219,15.649999618530273,5.590000152587891,37.85601806640625,21.607040405273438,80.05387878417969,54.414955139160156,65.30313873291016,65.03715515136719,13.824219703674316
2021-03-16,50363.9609375,1018.8829956054688,2801.86279296875,1218.5618896484375,678.2072143554688,575.3860473632812,1402.193603515625,174.4857940673828,346.027587890625,517.3154907226562,2087.407958984375,10.170000076293945,15.449999809265137,5.710000038146973,36.92816925048828,21.519384384155273,79.9104995727539,53.085365295410156,63.94000244140625,63.14335250854492,13.735854148864746
2021-03-17,49801.62109375,996.9089965820312,2805.46728515625,1221.1585693359375,670.5186767578125,569.92138671875,1380.359130859375,176.58248901367188,336.5185241699219,511.0114440917969,2073.825439453125,9.84000015258789,15.100000381469727,5.5,35.53641128540039,21.168764114379883,76.61276245117188,49.342796325683594,61.55448532104492,60.751182556152344,13.42166805267334
2021-03-18,49216.51953125,974.7651977539062,2737.058837890625,1176.30712890625,668.142578125,559.37890625,1370.9534912109375,182.32737731933594,335.19281005859375,514.0902099609375,2060.7548828125,9.930000305175781,14.899999618530273,5.360000133514404,34.933311462402344,21.081106185913086,74.22309112548828,51.312564849853516,60.276554107666016,59.106563568115234,12.803112983703613
2021-03-19,49858.23828125,1009.8848266601562,2760.8984375,1184.3177490234375,671.168701171875,567.2615966796875,1354.4459228515625,187.10784912109375,339.3072814941406,518.2439575195312,2152.203369140625,9.75,14.949999809265137,5.400000095367432,35.67559051513672,21.037281036376953,74.4620590209961,51.214080810546875,62.53425598144531,60.15313720703125,12.763839721679688
2021-03-22,49771.2890625,1000.1591186523438,2820.69921875,1206.45751953125,658.7056274414062,554.5912475585938,1343.5048828125,189.53997802734375,335.6042175292969,515.9471435546875,2188.299072265625,10.020000457763672,14.850000381469727,5.619999885559082,35.2116584777832,20.94962501525879,73.79295349121094,51.41105651855469,62.49165344238281,59.25607681274414,12.263104438781738
2021-03-23,50051.44140625,1013.3533325195312,2831.921142578125,1207.0736083984375,672.625732421875,567.0680541992188,1348.2076416015625,186.31106567382812,340.58734130859375,517.2177124023438,2174.48388671875,10.100000381469727,14.899999618530273,5.53000020980835,35.95393753051758,20.905797958374023,74.74880981445312,50.96786117553711,61.55448532104492,61.14987564086914,12.233649253845215
2021-03-24,49180.30859375,993.1011962890625,2812.90283203125,1191.7564697265625,663.480224609375,548.8364868164062,1313.4647216796875,181.1951904296875,329.0667724609375,511.7445068359375,2156.57568359375,9.770000457763672,14.649999618530273,5.630000114440918,34.33021545410156,20.555177688598633,72.31135559082031,49.04732894897461,59.89316177368164,58.55835723876953,11.683821678161621
2021-03-25,48440.12109375,966.6401977539062,2765.224853515625,1174.1063232421875,656.6210327148438,552.6568603515625,1316.247802734375,177.1695556640625,324.72369384765625,496.4977722167969,2081.733154296875,8.920000076293945,14.199999809265137,5.449999809265137,32.938446044921875,20.116901397705078,72.98046112060547,47.47151565551758,61.51189041137695,56.96357727050781,10.721624374389648
2021-03-26,49008.5,967.3677368164062,2765.3154296875,1176.35107421875,668.9719848632812,559.572265625,1341.29736328125,176.87599182128906,326.5066833496094,510.47393798828125,2153.645751953125,9.109999656677246,14.050000190734863,5.5,33.402366638183594,20.20455551147461,73.36280059814453,47.96395492553711,65.34574127197266,57.511783599853516,10.76089859008789
2021-03-30,50136.578125,984.0302734375,2848.05419921875,1219.7061767578125,696.4759521484375,571.9524536132812,1365.866943359375,179.97911071777344,330.1639709472656,509.5943298339844,2230.953857421875,9.210000038146973,16.399999618530273,5.239999771118164,33.54154586791992,20.116901397705078,72.50252532958984,48.210182189941406,67.43305206298828,58.109825134277344,10.751080513000488
2021-03-31,49509.1484375,971.709228515625,2863.962158203125,1204.036865234375,669.5772094726562,562.183837890625,1361.260009765625,183.24993896484375,333.13555908203125,505.587158203125,2261.374267578125,9.25,15.600000381469727,4.980000019073486,34.00546646118164,20.116901397705078,72.40693664550781,48.01319885253906,67.17747497558594,55.518306732177734,10.790352821350098
2021-04-01,50029.828125,980.6831665039062,2853.41650390625,1219.4862060546875,666.4166259765625,574.4671020507812,1386.40576171875,184.54991149902344,338.8044128417969,509.1057434082031,2232.208984375,9.979999542236328,15.75,5.079999923706055,35.39723205566406,20.02924156188965,75.37012481689453,50.1799430847168,71.39469909667969,56.8639030456543,11.212541580200195
2021-04-05,49159.3203125,966.6644897460938,2919.572265625,1241.3616943359375,649.6048583984375,552.4151000976562,1347.0557861328125,178.30177307128906,323.35223388671875,516.2403564453125,2208.021484375,9.529999732971191,15.5,4.96999979019165,34.283817291259766,19.72245216369629,73.07603454589844,48.210182189941406,76.37869262695312,54.12287521362305,11.006357192993164
2021-04-06,49201.390625,962.2259521484375,2941.69921875,1242.241943359375,645.9959716796875,547.3856811523438,1344.464599609375,178.30177307128906,320.517822265625,520.0520629882812,2239.74462890625,9.65999984741211,15.600000381469727,5.179999828338623,34.422996520996094,19.2841739654541,73.45838165283203,48.604129791259766,77.57144165039062,55.11960983276367,10.97690200805664
2021-04-07,49661.76171875,971.5151977539062,2947.917724609375,1259.0557861328125,648.8651733398438,558.6051025390625,1347.3917236328125,179.3081817626953,327.7409973144531,529.2392578125,2236.53515625,9.770000457763672,15.600000381469727,5.070000171661377,34.88691711425781,19.3718318939209,75.51350402832031,49.24430847167969,76.5064926147461,57.61145782470703,11.163450241088867
2021-04-08,49746.2109375,972.5823364257812,2989.152099609375,1267.462890625,642.6785278320312,557.8314208984375,1361.97998046875,178.76303100585938,325.1351623535156,530.6564331054688,2241.6982421875,9.430000305175781,15.550000190734863,4.980000019073486,34.747737884521484,19.2841739654541,74.41426086425781,50.820125579833984,81.490478515625,57.16292190551758,11.114357948303223
2021-04-09,49591.3203125,961.7408447265625,2994.289794921875,1268.2989501953125,637.343505859375,547.8692626953125,1347.48779296875,178.67916870117188,322.8036193847656,533.0020141601562,2303.377197265625,9.430000305175781,15.449999809265137,5.110000133514404,35.11887741088867,19.24034881591797,74.4620590209961,50.72163772583008,80.25513458251953,55.61798095703125,11.723094940185547
2021-04-12,47883.37890625,927.1305541992188,2921.509765625,1255.138427734375,612.6640014648438,520.7393798828125,1290.95849609375,172.2213897705078,300.63116455078125,510.5228576660156,2289.050537109375,8.760000228881836,14.449999809265137,4.699999809265137,31.546680450439453,18.319963455200195,68.10552978515625,44.369117736816406,72.20405578613281,50.38510513305664,10.95726490020752
2021-04-13,48544.05859375,937.1231689453125,2798.52783203125,1231.194091796875,627.7720947265625,542.0661010742188,1318.2154541015625,175.03094482421875,311.7403259277344,523.86376953125,2284.632080078125,8.949999809265137,14.699999809265137,4.840000152587891,32.56731033325195,18.80207061767578,73.60177612304688,45.8464469909668,77.27325439453125,53.873687744140625,11.291088104248047
2021-04-15,48803.6796875,942.944091796875,2901.23046875,1198.53466796875,641.1542358398438,556.6224365234375,1319.319091796875,173.3535919189453,313.0660400390625,526.9913330078125,2285.748291015625,8.930000305175781,14.550000190734863,4.730000019073486,32.24256134033203,18.495275497436523,72.5503158569336,45.35400390625,79.06238555908203,52.27891159057617,11.173269271850586
2021-04-16,48832.03125,938.141845703125,2878.112548828125,1190.656005859375,640.39208984375,548.0143432617188,1304.9708251953125,174.40191650390625,310.78021240234375,528.3107299804688,2285.422607421875,8.829999923706055,14.600000381469727,4.78000020980835,32.33534622192383,19.065034866333008,72.98046112060547,45.45249938964844,77.86964416503906,53.42515563964844,11.045629501342773
2021-04-19,47949.421875,922.8861083984375,2850.892333984375,1199.503173828125,632.9725341796875,541.2438354492188,1258.039306640625,172.4310760498047,302.8713073730469,514.530029296875,2257.141357421875,8.479999542236328,14.199999809265137,4.449999809265137,30.758014678955078,18.53910255432129,68.72686004638672,43.38423156738281,75.99530029296875,50.53461837768555,10.701988220214844
2021-04-20,47705.80078125,922.3282470703125,2833.768310546875,1189.027587890625,623.4906616210938,540.66357421875,1277.906005859375,170.71180725097656,301.3626403808594,518.146240234375,2226.3486328125,8.430000305175781,14.050000190734863,4.550000190734863,31.268329620361328,18.67058753967285,68.91802215576172,43.53196716308594,75.73971557617188,50.434940338134766,10.76089859008789
2021-04-22,48080.671875,924.5838623046875,2811.236083984375,1189.3359375,637.5228881835938,560.1526489257812,1282.4166259765625,172.6407470703125,307.7629699707031,518.830322265625,2186.019775390625,8.449999809265137,14.050000190734863,4.570000171661377,31.453899383544922,18.495275497436523,68.5834732055664,44.024410247802734,80.08473205566406,51.03298568725586,10.701988220214844
2021-04-23,47878.44921875,923.783447265625,2802.853515625,1174.194580078125,634.0485229492188,551.3511962890625,1269.652099609375,172.2213897705078,307.62579345703125,510.0341491699219,2147.179931640625,8.479999542236328,14.0,4.53000020980835,31.546680450439453,18.495275497436523,68.8702392578125,44.66458511352539,79.275390625,50.933311462402344,10.731443405151367
2021-04-26,48386.51171875,939.8153076171875,2795.012939453125,1182.8214111328125,629.8342895507812,571.3721923828125,1282.0806884765625,172.17945861816406,314.8489990234375,515.6051025390625,2195.927490234375,8.479999542236328,14.100000381469727,4.670000076293945,31.964208602905273,18.451446533203125,70.68637084960938,45.40325164794922,85.62250518798828,52.129398345947266,10.770716667175293
2021-04-27,48944.140625,964.772705078125,2822.502197265625,1186.82666015625,644.8975830078125,579.1581420898438,1324.7896728515625,172.47300720214844,322.66644287109375,522.348876953125,2215.41748046875,8.699999809265137,14.800000190734863,4.730000019073486,32.428131103515625,18.582931518554688,71.78562927246094,47.56999969482422,85.32433319091797,53.17597198486328,10.86889934539795
2021-04-28,49733.83984375,968.240966796875,2815.47216796875,1193.5611572265625,661.8438720703125,600.7266235351562,1319.7030029296875,172.38914489746094,332.1755065917969,531.975830078125,2239.23291015625,8.65999984741211,14.800000190734863,4.71999979019165,33.0776252746582,18.53910255432129,74.41426086425781,47.422271728515625,88.17841339111328,54.47173309326172,10.927810668945312
2021-04-29,49765.94140625,981.4107666015625,2805.918212890625,1193.297119140625,660.095458984375,600.8717651367188,1303.8192138671875,171.38272094726562,328.4724426269531,529.1414794921875,2241.139892578125,8.399999618530273,14.550000190734863,4.610000133514404,32.474525451660156,18.582931518554688,74.12750244140625,46.48662567138672,95.76090240478516,54.62124252319336,10.82962703704834
2021-04-30,48782.359375,967.4647827148438,2738.501220703125,1191.8447265625,633.10693359375,580.7056884765625,1286.255615234375,169.9989013671875,323.16943359375,525.1343383789062,2189.78759765625,8.359999656677246,14.550000190734863,4.809999942779541,32.33534622192383,18.67058753967285,76.66053771972656,47.56999969482422,101.76725769042969,54.52157211303711,10.819808959960938
2021-05-03,48718.51953125,950.3900756835938,2737.239501953125,1189.9957275390625,633.510498046875,577.4171752929688,1288.1273193359375,168.53123474121094,320.4263916015625,546.0497436523438,2239.55908203125,8.449999809265137,13.90999984741211,5.119999885559082,32.01060104370117,18.451446533203125,76.2781982421875,52.59292221069336,108.83856201171875,53.8238525390625,10.986720085144043
2021-05-04,48253.51171875,929.6771850585938,2748.010009765625,1170.4090576171875,622.5044555664062,572.14599609375,1283.8084716796875,167.3571014404297,321.4778747558594,539.5992431640625,2240.76806640625,8.270000457763672,13.829999923706055,5.070000171661377,34.79413604736328,18.363792419433594,75.84806060791016,51.65727615356445,109.00895690917969,55.46847152709961,11.183087348937988
2021-05-05,48677.55078125,931.2294311523438,2790.731689453125,1181.0167236328125,628.7359008789062,582.8818969726562,1284.336181640625,169.03443908691406,324.9066162109375,547.22265625,2227.9765625,8.369999885559082,13.880000114440918,5.070000171661377,34.747737884521484,18.407621383666992,76.51717376708984,55.74455261230469,110.92588806152344,56.01667785644531,10.967082977294922
2021-05-06,48949.76171875,936.1529541015625,2804.205810546875,1198.226806640625,628.2876586914062,588.6849975585938,1285.9197998046875,170.0408477783203,325.0437316894531,545.7076416015625,2222.5341796875,8.3100004196167,13.550000190734863,5.010000228881836,33.77350616455078,18.495275497436523,75.13115692138672,57.12339782714844,113.86515045166016,56.664554595947266,11.133995056152344
2021-05-10,49502.41015625,934.1156005859375,2834.71484375,1179.16796875,636.2900390625,592.989013671875,1338.9459228515625,172.38914489746094,330.80401611328125,559.7327880859375,2263.002197265625,8.199999809265137,13.130000114440918,5.590000152587891,33.031227111816406,19.766277313232422,76.03923797607422,64.70701599121094,124.59992980957031,55.16944885253906,11.222360610961914
2021-05-11,49161.80859375,937.9962158203125,2814.931640625,1171.4212646484375,629.2963256835938,589.7489013671875,1328.0047607421875,171.131103515625,333.2269592285156,555.334716796875,2235.418701171875,8.100000381469727,13.15999984741211,6.139999866485596,32.56731033325195,20.116901397705078,78.14213562011719,72.24140930175781,119.70114135742188,56.06651306152344,11.41872787475586
2021-05-12,48690.80078125,928.2219848632812,2783.656494140625,1168.1201171875,627.4135131835938,575.4344482421875,1329.20458984375,170.50213623046875,336.3357238769531,549.0795288085938,2166.71630859375,8.789999961853027,13.329999923706055,5.699999809265137,34.422996520996094,20.511348724365234,78.04656219482422,70.2716293334961,112.62981414794922,55.01993942260742,12.34165096282959
2021-05-14,48732.55078125,939.5242309570312,2749.6318359375,1159.18505859375,621.876708984375,577.6589965820312,1358.52490234375,178.09210205078125,329.61541748046875,547.85791015625,2211.138671875,8.640000343322754,13.199999809265137,5.639999866485596,34.191036224365234,20.20455551147461,76.18260955810547,66.97225952148438,108.36997985839844,53.973365783691406,12.567472457885742
2021-05-17,49580.73046875,951.0206909179688,2766.802001953125,1170.0570068359375,645.5476684570312,603.1445922851562,1331.028076171875,178.2598419189453,350.553466796875,537.10693359375,2210.393798828125,8.5600004196167,13.350000381469727,5.570000171661377,34.933311462402344,20.248382568359375,78.04656219482422,70.12389373779297,111.22407531738281,55.61798095703125,12.655838012695312
2021-05-18,50193.328125,964.239013671875,2784.423095703125,1179.564208984375,662.1576538085938,612.3330078125,1360.58837890625,176.16314697265625,349.59344482421875,524.156982421875,2208.4404296875,8.569999694824219,13.329999923706055,5.559999942779541,34.65495681762695,20.248382568359375,80.62738800048828,70.66558074951172,112.37420654296875,55.81732940673828,12.46928882598877
2021-05-19,49902.640625,968.3864135742188,2777.753173828125,1176.5711669921875,653.6172485351562,604.740478515625,1347.0078125,174.23419189453125,351.3307189941406,516.338134765625,2195.60205078125,8.430000305175781,13.300000190734863,5.570000171661377,33.58794021606445,20.248382568359375,80.72297668457031,72.58610534667969,109.5201416015625,55.368797302246094,12.40056037902832
2021-05-20,49564.859375,963.0263671875,2757.969482421875,1179.1240234375,642.3646240234375,598.26025390625,1352.910400390625,173.60520935058594,351.60498046875,508.9102478027344,2180.71728515625,8.399999618530273,13.270000457763672,5.53000020980835,34.747737884521484,20.248382568359375,79.81491088867188,71.40423583984375,103.51378631591797,54.92026138305664,12.302376747131348
2021-05-21,50540.48046875,970.5935668945312,2776.356201171875,1192.548828125,671.1239013671875,621.3763427734375,1361.4522705078125,175.32447814941406,366.73712158203125,518.8793334960938,2196.16015625,8.569999694824219,13.34000015258789,5.449999809265137,35.35083770751953,20.4675235748291,81.34429168701172,71.10877227783203,103.98237609863281,57.16292190551758,12.46928882598877
2021-05-24,50651.8984375,963.147705078125,2777.662841796875,1186.782958984375,676.61572265625,626.5508422851562,1385.1578369140625,177.3792266845703,376.74896240234375,514.8231811523438,2173.5537109375,8.600000381469727,13.859999656677246,5.460000038146973,36.92816925048828,21.037281036376953,82.63471984863281,71.3550033569336,106.28266906738281,59.05672836303711,12.803112983703613
2021-05-25,50637.53125,952.936767578125,2820.320556640625,1198.886962890625,662.964599609375,628.4851684570312,1392.5001220703125,176.8341064453125,376.931884765625,514.1879272460938,2180.763427734375,8.539999961853027,13.600000381469727,5.420000076293945,36.510643005371094,20.993452072143555,83.01707458496094,73.37401580810547,105.6010971069336,58.75770568847656,12.763839721679688
2021-05-26,51017.51953125,955.4348754882812,2860.39892578125,1230.09375,661.9335327148438,631.1449584960938,1413.614501953125,176.58248901367188,378.1205139160156,513.8947143554688,2188.949951171875,8.550000190734863,13.460000038146973,5.960000038146973,36.41786193847656,20.905797958374023,83.16044616699219,71.40423583984375,101.17088317871094,57.61145782470703,12.734384536743164
2021-05-27,51115.21875,959.5822143554688,2880.324462890625,1236.5201416015625,663.233642578125,631.2900390625,1423.068115234375,177.12762451171875,388.8638610839844,508.1772155761719,2165.3671875,8.470000267028809,13.420000076293945,5.730000019073486,39.10860824584961,20.730484008789062,84.16410064697266,72.19215393066406,104.19534301757812,57.71113204956055,12.911113739013672
2021-05-28,51422.87890625,1016.1907958984375,2847.628173828125,1236.6519775390625,672.984375,622.1016845703125,1417.7413330078125,178.51144409179688,385.8922424316406,511.7934265136719,2160.901611328125,8.75,13.359999656677246,5.690000057220459,39.154998779296875,20.555177688598633,84.97659301757812,70.76406860351562,103.04519653320312,58.957054138183594,13.274394035339355
